============================= test session starts ==============================
platform linux -- Python 3.10.20, pytest-9.0.3, pluggy-1.6.0 -- /workspace/FlagGems/.venv/bin/python3
cachedir: .pytest_cache
test_add.py::test_add_tensor_scalar[dtype2-100.001--0.999-shape4] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001--0.999-shape5] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001-100.001-shape0] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001-100.001-shape1] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001-100.001-shape2] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001-100.001-shape3] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001-100.001-shape4] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001-100.001-shape5] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001--111.999-shape0] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001--111.999-shape1] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001--111.999-shape2] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001--111.999-shape3] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001--111.999-shape4] PASSED
test_add.py::test_add_tensor_scalar[dtype2-100.001--111.999-shape5] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-0.001-shape0] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-0.001-shape1] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-0.001-shape2] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-0.001-shape3] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-0.001-shape4] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-0.001-shape5] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--0.999-shape0] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--0.999-shape1] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--0.999-shape2] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--0.999-shape3] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--0.999-shape4] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--0.999-shape5] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-100.001-shape0] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-100.001-shape1] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-100.001-shape2] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-100.001-shape3] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-100.001-shape4] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999-100.001-shape5] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--111.999-shape0] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--111.999-shape1] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--111.999-shape2] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--111.999-shape3] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--111.999-shape4] PASSED
test_add.py::test_add_tensor_scalar[dtype2--111.999--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0-0.001--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0--0.999--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0-100.001--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype0--111.999--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1-0.001--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1--0.999--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1-100.001--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype1--111.999--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2-0.001--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2--0.999--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2-100.001--111.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-0.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-0.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-0.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-0.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-0.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-0.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--0.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--0.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--0.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--0.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--0.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--0.999-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-100.001-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-100.001-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-100.001-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-100.001-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-100.001-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999-100.001-shape5] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--111.999-shape0] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--111.999-shape1] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--111.999-shape2] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--111.999-shape3] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--111.999-shape4] PASSED
test_add.py::test_add_scalar_tensor[dtype2--111.999--111.999-shape5] PASSED
test_add.py::test_add_scalar_scalar[dtype0] PASSED
test_add.py::test_add_scalar_scalar[dtype1] PASSED

=============================== warnings summary ===============================
../.venv/lib/python3.10/site-packages/torch/__init__.py:1617
  /workspace/FlagGems/.venv/lib/python3.10/site-packages/torch/__init__.py:1617: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
    _C._set_float32_matmul_precision(precision)

tests/test_add.py::test_add_complex[complex-complex_dtype0-shape0]
  /workspace/FlagGems/tests/accuracy_utils.py:292: UserWarning: ComplexHalf support is experimental and many operators don't support it yet. (Triggered internally at /pytorch/aten/src/ATen/EmptyTensor.cpp:57.)
    ref_inp = ref_inp.to("cpu")

-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html
============== 698 passed, 49253 deselected, 2 warnings in 21.60s ==============
